Date,Bank_Native_Country,State,Bank_Name,Ticker,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Code,Bank_Product_Name,Min_Loan_Amount,Bank_Offer_Feature,Term (Y),Interest_Type,Interest,APRC,Mortgage_Loan_Amt,Mortgage_Down_Payment,Mortgage_Category,Mortgage_Reason,Mortgage_Pymt_Mode,Fixed_Rate_Term,Source
 2018-04-09,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,30YMF,5Year Fixed,25000,Offline,30,Variable,2.04%,2.9%,360000,20,New Purchase,Primary Residence,Principal + Interest,5.0,moneysupermarket.com
 2018-04-09,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,30YMF,3Year Fixed,10000,Offline,30,Variable,2.09%,3.0%,360000,20,New Purchase,Primary Residence,Principal + Interest,3.0,moneysupermarket.com
 2018-04-09,UK,London,TSB,Private,GBP,Bank,Mortgages,Mortgages,30YMF,2Year Fixed,5000,Offline,30,Variable,2.09%,3.3%,360000,20,New Purchase,Primary Residence,Principal + Interest,2.0,moneysupermarket.com
 2018-04-09,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,30YMF,5Year Fixed,5000,Offline,30,Variable,2.1%,2.9%,360000,20,New Purchase,Primary Residence,Principal + Interest,5.0,moneysupermarket.com
 2018-04-09,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,30YMF,2Year Fixed,5000,Offline,30,Variable,2.1%,3.4%,360000,20,New Purchase,Primary Residence,Principal + Interest,2.0,moneysupermarket.com
 2018-04-09,UK,London,TSB,Private,GBP,Bank,Mortgages,Mortgages,30YMF,5Year Fixed,5000,Offline,30,Variable,2.14%,3.0%,360000,20,New Purchase,Primary Residence,Principal + Interest,5.0,moneysupermarket.com
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMF,2Year Fixed,0,Offline,30,Variable,2.14%,4.3%,360000,20,New Purchase,Primary Residence,Principal + Interest,2.0,moneysupermarket.com
 2018-04-09,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,30YMF,5Year Fixed,25000,Offline,30,Variable,2.15%,2.8%,360000,20,New Purchase,Primary Residence,Principal + Interest,5.0,moneysupermarket.com
 2018-04-09,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,30YMF,5Year Fixed,10000,Offline,30,Variable,2.29%,2.7%,360000,20,New Purchase,Primary Residence,Principal + Interest,5.0,moneysupermarket.com
 2018-04-09,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,30YMF,5Year Fixed,25000,Offline,30,Variable,2.34%,2.8%,360000,20,New Purchase,Primary Residence,Principal + Interest,5.0,moneysupermarket.com
 2018-04-09,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,2Year Fixed,0,Offline,30,Variable,2.42%,3.6%,360000,20,New Purchase,Primary Residence,Principal + Interest,2.0,moneysupermarket.com
 2018-04-09,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages,30YMF,2Year Fixed,0,Offline,30,Variable,2.44%,4.0%,360000,20,New Purchase,Primary Residence,Principal + Interest,2.0,moneysupermarket.com
 2018-04-09,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,5Year Fixed,0,Offline,30,Variable,2.49%,3.0%,360000,20,New Purchase,Primary Residence,Principal + Interest,5.0,moneysupermarket.com
 2018-04-09,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,2Year Fixed,0,Offline,30,Variable,2.63%,4.0%,360000,20,New Purchase,Primary Residence,Principal + Interest,2.0,moneysupermarket.com
 2018-04-09,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,30YMF,2Year Fixed,25000,Offline,30,Variable,2.64%,3.6%,360000,20,New Purchase,Primary Residence,Principal + Interest,2.0,moneysupermarket.com
 2018-04-09,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,30YMF,2Year Fixed,25000,Offline,30,Variable,2.64%,3.6%,360000,20,New Purchase,Primary Residence,Principal + Interest,2.0,moneysupermarket.com
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMF,2Year Fixed,0,Offline,30,Variable,2.64%,4.2%,360000,20,New Purchase,Primary Residence,Principal + Interest,2.0,moneysupermarket.com
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMF,2Year Fixed,0,Offline,30,Variable,2.64%,4.2%,360000,20,New Purchase,Primary Residence,Principal + Interest,2.0,moneysupermarket.com
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMF,5Year Fixed,0,Offline,30,Variable,2.69%,3.7%,360000,20,New Purchase,Primary Residence,Principal + Interest,5.0,moneysupermarket.com
 2018-04-09,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,30YMF,2Year Fixed,5000,Offline,30,Variable,2.84%,3.9%,360000,20,New Purchase,Primary Residence,Principal + Interest,2.0,moneysupermarket.com
 2018-04-09,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,30YMF,10Year Fixed,5000,Offline,30,Variable,2.89%,3.3%,360000,20,New Purchase,Primary Residence,Principal + Interest,10.0,moneysupermarket.com
 2018-04-09,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,30YMF,2Year Fixed,25000,Offline,30,Variable,2.94%,3.7%,360000,20,New Purchase,Primary Residence,Principal + Interest,2.0,moneysupermarket.com
 2018-04-09,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,30YMF,2Year Fixed,25000,Offline,30,Variable,2.94%,3.7%,360000,20,New Purchase,Primary Residence,Principal + Interest,2.0,moneysupermarket.com
 2018-04-09,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,30YMF,10Year Fixed,10000,Offline,30,Variable,2.99%,3.0%,360000,20,New Purchase,Primary Residence,Principal + Interest,10.0,moneysupermarket.com
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMF,5Year Fixed,0,Offline,30,Variable,3.04%,3.6%,360000,20,New Purchase,Primary Residence,Principal + Interest,5.0,moneysupermarket.com
 2018-04-09,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,30YMF,2Year Fixed,5000,Offline,30,Variable,3.04%,3.7%,360000,20,New Purchase,Primary Residence,Principal + Interest,2.0,moneysupermarket.com
 2018-04-09,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,30YMF,2Year Fixed,5000,Offline,30,Variable,3.04%,4.0%,360000,20,New Purchase,Primary Residence,Principal + Interest,2.0,moneysupermarket.com
 2018-04-09,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,30YMF,5Year Fixed,5000,Offline,30,Variable,3.24%,3.5%,360000,20,New Purchase,Primary Residence,Principal + Interest,5.0,moneysupermarket.com
 2018-04-09,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,30YMF,2Year Fixed,5000,Offline,30,Variable,3.24%,3.7%,360000,20,New Purchase,Primary Residence,Principal + Interest,2.0,moneysupermarket.com
 2018-04-09,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,30YMF,5Year Fixed,25000,Offline,30,Variable,3.3%,3.6%,360000,20,New Purchase,Primary Residence,Principal + Interest,5.0,moneysupermarket.com
 2018-04-09,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,30YMF,5Year Fixed,25000,Offline,30,Variable,3.3%,3.6%,360000,20,New Purchase,Primary Residence,Principal + Interest,5.0,moneysupermarket.com
 2018-04-09,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,30YMF,5Year Fixed,25000,Offline,30,Variable,3.38%,3.6%,360000,20,New Purchase,Primary Residence,Principal + Interest,5.0,moneysupermarket.com
 2018-04-09,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,30YMF,5Year Fixed,25000,Offline,30,Variable,3.38%,3.6%,360000,20,New Purchase,Primary Residence,Principal + Interest,5.0,moneysupermarket.com
 2018-04-09,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,30YMF,5Year Fixed,5000,Offline,30,Variable,3.44%,3.6%,360000,20,New Purchase,Primary Residence,Principal + Interest,5.0,moneysupermarket.com
 2018-04-09,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages,30YMF,2Year Fixed,0,Offline,30,Variable,3.69%,4.8%,360000,20,New Purchase,Primary Residence,Principal + Interest,2.0,moneysupermarket.com
 2018-04-09,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,_YMF,Santander UK 2 Year Fixed Mortgage,,Offline,,Variable,1.29%,3.30%,,20%,New Purchase,Primary Residence,Principal + Interest,2.0,uk.deposits.org
 2018-04-09,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,_YMF,Halifax 2 Year Fixed Rate Mortgage ,,Offline,,Variable,1.54%,3.80%,,20%,New Purchase,Primary Residence,Principal + Interest,2.0,uk.deposits.org
 2018-04-09,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,_YMF,Barclays Wealth 2 Year Fixed Rate Mortgage,,Offline,,Variable,1.59%,3.70%,,20%,New Purchase,Primary Residence,Principal + Interest,2.0,uk.deposits.org
 2018-04-09,UK,London,Bank of Scotland,Private,GBP,Bank,Mortgages,Mortgages,_YMF,Bank of Scotland 2 Year Fixed Rate Mortgage ,,Offline,,Variable,1.64%,3.60%,,20%,New Purchase,Primary Residence,Principal + Interest,2.0,uk.deposits.org
 2018-04-09,UK,London,The Co-operative Bank,Private,GBP,Bank,Mortgages,Mortgages,_YMF,The Co-operative Bank 2 Year Fixed Mortgage,,Offline,,Variable,1.69%,4.10%,,20%,New Purchase,Primary Residence,Principal + Interest,2.0,uk.deposits.org
 2018-04-09,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,_YMF,HSBC UK 2 Year Fixed Mortgage,,Offline,,Variable,1.84%,3.70%,,20%,New Purchase,Primary Residence,Principal + Interest,2.0,uk.deposits.org
 2018-04-09,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,_YMF,Barclays Fixed Rate Mortgage,,Offline,,Variable,1.85%,3.70%,,20%,New Purchase,Primary Residence,Principal + Interest,,uk.deposits.org
 2018-04-09,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,_YMF,Metro Bank UK 5 Year Fixed Mortgage,,Offline,,Variable,2.14%,3.30%,,20%,New Purchase,Primary Residence,Principal + Interest,5.0,uk.deposits.org
 2018-04-09,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,_YMF,Clydesdale Bank 2 Year Fixed Rate Mortgage,,Offline,,Variable,2.49%,4.60%,,20%,New Purchase,Primary Residence,Principal + Interest,2.0,uk.deposits.org
 2018-04-09,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,_YMF,Lloyds TSB 5 Year Fixed Mortgage,,Offline,,Variable,2.64%,3.50%,,20%,New Purchase,Primary Residence,Principal + Interest,5.0,uk.deposits.org
 2018-04-09,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,_YMF,Royal Bank of Scotland 2 Year Fixed Mortgage,,Offline,,Variable,2.68%,2.68%,,20%,New Purchase,Primary Residence,Principal + Interest,2.0,uk.deposits.org
 2018-04-09,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,_YMF,NatWest 2 Year Fixed Mortgage,,Offline,,Variable,2.68%,2.68%,,20%,New Purchase,Primary Residence,Principal + Interest,2.0,uk.deposits.org
