Date,Bank_Native_Country,State,Bank_Name,Ticker,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Code,Bank_Product_Name,Minm_Balance,Maxm_Balance,Bank_Offer_Feature,Term_in_Months,Interest_Type,Interest,AER,Source
 2018-04-11,UK,London,HSBC,HSBA,GBP,Bank,Deposits,Savings,_MSBF,Loyalty Cash ISA - Premier customers,1,,Offline,,Fixed,0.75%,0.75%,moneysupermarket.com
 2018-04-11,UK,London,Metro Bank,MTRO,GBP,Bank,Deposits,Savings,_MSBF,Instant Access Cash ISA,1,,Offline,,Fixed,0.75%,0.75%,moneysupermarket.com
 2018-04-11,UK,London,HSBC,HSBA,GBP,Bank,Deposits,Savings,_MSBF,Loyalty Cash ISA - Advance customers,1,,Offline,,Fixed,0.65%,0.65%,moneysupermarket.com
 2018-04-11,UK,London,Santander Bank,Private,GBP,Bank,Deposits,Savings,_MSBF,123 eISA (Issue 4),500,,Offline,,Fixed,0.6%,0.6%,moneysupermarket.com
 2018-04-11,UK,London,Barclays,BARC,GBP,Bank,Deposits,Savings,_MSBF,Instant Cash ISA Issue 1,1,29999,Offline,,Fixed,0.55%,0.55%,moneysupermarket.com
 2018-04-11,UK,London,HSBC,HSBA,GBP,Bank,Deposits,Savings,_MSBF,Loyalty Cash ISA - Current Account customers,1,,Offline,,Fixed,0.55%,0.55%,moneysupermarket.com
 2018-04-11,UK,London,TSB,Private,GBP,Bank,Deposits,Savings,_MSBF,Cash ISA Saver,1,,Offline,,Fixed,0.5%,0.5%,moneysupermarket.com
 2018-04-11,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Deposits,Savings,_MSBF,Flexi Cash ISA,10,14999,Offline,,Fixed,0.4%,0.4%,moneysupermarket.com
 2018-04-11,UK,London,Bank of Scotland,Private,GBP,Bank,Deposits,Savings,_MSBF,Access Cash ISA,1,,Offline,,Fixed,0.35%,0.35%,moneysupermarket.com
 2018-04-11,UK,London,Halifax,Private,GBP,Bank,Deposits,Savings,_MSBF,ISA Saver Variable,1,,Offline,,Fixed,0.35%,0.35%,moneysupermarket.com
 2018-04-11,UK,London,Lloyds Bank,LLOY,GBP,Bank,Deposits,Savings,_MSBF,Cash ISA Saver,1,,Offline,,Fixed,0.35%,0.35%,moneysupermarket.com
 2018-04-11,UK,London,Santander Bank,Private,GBP,Bank,Deposits,Savings,_MSBF,eISA (Issue 4),500,,Offline,,Fixed,0.35%,0.35%,moneysupermarket.com
 2018-04-11,UK,London,Santander Bank,Private,GBP,Bank,Deposits,Savings,_MSBF,Easy ISA,1,39999,Offline,,Fixed,0.1%,0.1%,moneysupermarket.com
 2018-04-11,UK,London,Metro Bank,MTRO,GBP,Bank,Deposits,Term Deposits,36MCDF,Fixed Term Savings Account,500,2000000,Offline,36.0,Fixed,2%,2%,moneysupermarket.com
 2018-04-11,UK,London,Metro Bank,MTRO,GBP,Bank,Deposits,Term Deposits,36MCDF,Fixed Term Savings Account,500,2000000,Offline,36.0,Fixed,2%,2%,moneysupermarket.com
 2018-04-11,UK,London,Metro Bank,MTRO,GBP,Bank,Deposits,Term Deposits,12MCDF,Fixed Term Savings Account,500,2000000,Offline,12.0,Fixed,1.65%,1.65%,moneysupermarket.com
 2018-04-11,UK,London,Metro Bank,MTRO,GBP,Bank,Deposits,Term Deposits,12MCDF,Fixed Term Savings Account,500,2000000,Offline,12.0,Fixed,1.65%,1.65%,moneysupermarket.com
 2018-04-11,UK,London,Barclays,BARC,GBP,Bank,Deposits,Term Deposits,24MCDF,2 Year Premier Flexible Bond - Issue 13,1,1000000,Offline,24.0,Fixed,1.16%,1.16%,moneysupermarket.com
 2018-04-11,UK,London,Barclays,BARC,GBP,Bank,Deposits,Term Deposits,24MCDF,2 Year Premier Flexible Bond - Issue 13,1,1000000,Offline,24.0,Fixed,1.15%,1.15%,moneysupermarket.com
 2018-04-11,UK,London,Barclays,BARC,GBP,Bank,Deposits,Term Deposits,24MCDF,2 Year Premier Flexible Bond - Issue 13,1,1000000,Offline,24.0,Fixed,1.15%,1.15%,moneysupermarket.com
 2018-04-11,UK,London,Barclays,BARC,GBP,Bank,Deposits,Term Deposits,24MCDF,2 Year Flexible Bond - Issue 34,1,1000000,Offline,24.0,Fixed,1%,1%,moneysupermarket.com
 2018-04-11,UK,London,Barclays,BARC,GBP,Bank,Deposits,Term Deposits,24MCDF,2 Year Flexible Bond - Issue 34,1,1000000,Offline,24.0,Fixed,1%,1%,moneysupermarket.com
 2018-04-11,UK,London,Barclays,BARC,GBP,Bank,Deposits,Term Deposits,24MCDF,2 Year Flexible Bond - Issue 34,1,1000000,Offline,24.0,Fixed,1%,1%,moneysupermarket.com
 2018-04-11,UK,London,Metro Bank,MTRO,GBP,Bank,Deposits,Term Deposits,6MCDF,Fixed Term Savings Account,500,2000000,Offline,6.0,Fixed,1%,1%,moneysupermarket.com
 2018-04-11,UK,London,Metro Bank,MTRO,GBP,Bank,Deposits,Term Deposits,6MCDF,Fixed Term Savings Account,500,2000000,Offline,6.0,Fixed,1%,1%,moneysupermarket.com
 2018-04-11,UK,London,Barclays,BARC,GBP,Bank,Deposits,Term Deposits,12MCDF,1 Year Fixed Rate Bond Issue 91,500,1000000,Offline,12.0,Fixed,0.9%,0.9%,moneysupermarket.com
 2018-04-11,UK,London,Barclays,BARC,GBP,Bank,Deposits,Term Deposits,12MCDF,1 Year Fixed Rate Bond Issue 91,500,1000000,Offline,12.0,Fixed,0.9%,0.9%,moneysupermarket.com
 2018-04-11,UK,London,Halifax,Private,GBP,Bank,Deposits,Term Deposits,24MCDF,Fixed Saver,500,9000000,Offline,24.0,Fixed,0.55%,0.55%,moneysupermarket.com
 2018-04-11,UK,London,Halifax,Private,GBP,Bank,Deposits,Term Deposits,24MCDF,Fixed Saver,500,9000000,Offline,24.0,Fixed,0.55%,0.55%,moneysupermarket.com
 2018-04-11,UK,London,Halifax,Private,GBP,Bank,Deposits,Term Deposits,12MCDF,Fixed Saver,500,9000000,Offline,12.0,Fixed,0.45%,0.45%,moneysupermarket.com
 2018-04-11,UK,London,Halifax,Private,GBP,Bank,Deposits,Term Deposits,12MCDF,Fixed Saver,500,9000000,Offline,12.0,Fixed,0.45%,0.45%,moneysupermarket.com
 2018-04-11,UK,London,TSB,Private,GBP,Bank,Deposits,Current,_MCCF,Classic Plus Account,150000,,Offline,,Fixed,3.00%,3.00%,moneysupermarket.com
 2018-04-11,UK,London,Santander Bank,Private,GBP,Bank,Deposits,Current,_MCCF,1|2|3 Mini Current Account,30000,200000,Offline,,Fixed,3.00%,3.00%,moneysupermarket.com
 2018-04-11,UK,London,Santander Bank,Private,GBP,Bank,Deposits,Current,_MCCF,1|2|3 Student Current Account,30000,200000,Offline,,Fixed,3.00%,3.00%,moneysupermarket.com
 2018-04-11,UK,London,Santander Bank,Private,GBP,Bank,Deposits,Current,_MCCF,123 Current Account,2000000,,Offline,,Fixed,1.50%,1.50%,moneysupermarket.com
 2018-04-11,UK,London,TSB,Private,GBP,Bank,Deposits,Current,_MCCF,Classic Account,nan,,Offline,,Fixed,0.00%,0.00%,moneysupermarket.com
 2018-04-11,UK,London,Santander Bank,Private,GBP,Bank,Deposits,Current,_MCCF,123 Lite Current Account,nan,,Offline,,Fixed,0.00%,0.00%,moneysupermarket.com
 2018-04-11,UK,London,Santander Bank,Private,GBP,Bank,Deposits,Current,_MCCF,Everyday Current Account,nan,,Offline,,Fixed,0.00%,0.00%,moneysupermarket.com
 2018-04-11,UK,London,Barclays,BARC,GBP,Bank,Deposits,Current,_MCCF,Bank Account,nan,,Offline,,Fixed,0.00%,0.00%,moneysupermarket.com
 2018-04-11,UK,London,Barclays,BARC,GBP,Bank,Deposits,Current,_MCCF,Bank Account with Blue Rewards,nan,,Offline,,Fixed,0.00%,0.00%,moneysupermarket.com
 2018-04-11,UK,London,NatWest,NWBD,GBP,Bank,Deposits,Current,_MCCF,Reward Account,nan,,Offline,,Fixed,0.00%,0.00%,moneysupermarket.com
 2018-04-11,UK,London,NatWest,NWBD,GBP,Bank,Deposits,Current,_MCCF,Reward Platinum Account,nan,,Offline,,Fixed,0.00%,0.00%,moneysupermarket.com
 2018-04-11,UK,London,NatWest,NWBD,GBP,Bank,Deposits,Current,_MCCF,Reward Silver Account,nan,,Offline,,Fixed,0.00%,0.00%,moneysupermarket.com
 2018-04-11,UK,London,NatWest,NWBD,GBP,Bank,Deposits,Current,_MCCF,Select Account,nan,,Offline,,Fixed,0.00%,0.00%,moneysupermarket.com
 2018-04-11,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Deposits,Current,_MCCF,Select Account,nan,,Offline,,Fixed,0.00%,0.00%,moneysupermarket.com
 2018-04-11,UK,London,Lloyds Bank,LLOY,GBP,Bank,Deposits,Savings,_MSBF,Lloyds Junior Cash ISA,nan,,Offline,,Fixed,2.50%,,uk.deposits.org
 2018-04-11,UK,London,Barclays,BARC,GBP,Bank,Deposits,Savings,_MSBF,Barclays ISA,nan,,Offline,,Fixed,0.65%,,uk.deposits.org
 2018-04-11,UK,London,HSBC,HSBA,GBP,Bank,Deposits,Savings,_MSBF,HSBC UK ISA ,nan,,Offline,,Fixed,0.45% ,,uk.deposits.org
 2018-04-11,UK,London,Metro Bank,MTRO,GBP,Bank,Deposits,Term Deposits,36MCDF,Metro Bank UK 3 Year Fixed Term Savings,nan,,Offline,36.0,Fixed,1.50%,,uk.deposits.org
 2018-04-11,UK,London,NatWest,NWBD,GBP,Bank,Deposits,Term Deposits,24MCDF,NatWest 2 Year Fixed Rate Bond,nan,,Offline,24.0,Fixed,1.05%,,uk.deposits.org
 2018-04-11,UK,London,The Co-operative Bank,Private,GBP,Bank,Deposits,Term Deposits,36MCDF,The Co-operative Bank 3 Year Fixed Rate Bond,nan,,Offline,36.0,Fixed,0.90%,,uk.deposits.org
 2018-04-11,UK,London,Barclays,BARC,GBP,Bank,Deposits,Term Deposits,12MCDF,Barclays 1 Year Fixed Rate Bond,nan,,Offline,12.0,Fixed,0.70%,,uk.deposits.org
 2018-04-11,UK,London,HSBC,HSBA,GBP,Bank,Deposits,Term Deposits,36MCDF,HSBC UK 3 Year Fixed Rate Bond,nan,,Offline,36.0,Fixed,0.70%,,uk.deposits.org
 2018-04-11,UK,London,Santander Bank,Private,GBP,Bank,Deposits,Term Deposits,24MCDF,Santander UK 2 Year Fixed Rate Savings Bond,nan,,Offline,24.0,Fixed,0.55%,,uk.deposits.org
 2018-04-11,UK,London,Bank of Scotland,Private,GBP,Bank,Deposits,Term Deposits,24MCDF,Bank of Scotland 2 Year Fixed Rate Bond,nan,,Offline,24.0,Fixed,0.50%,,uk.deposits.org
 2018-04-11,UK,London,Lloyds Bank,LLOY,GBP,Bank,Deposits,Term Deposits,12MCDF,Lloyds TSB 1 Year Term Deposit,nan,,Offline,12.0,Fixed,0.40%,,uk.deposits.org
