Date,Bank_Native_Country,State,Bank_Name,Ticker,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Code,Bank_Product_Name,Min_Loan_Amount,Bank_Offer_Feature,Term (Y),Interest_Type,Interest,APRC,Mortgage_Loan_Amt,Mortgage_Down_Payment,Mortgage_Category,Mortgage_Reason,Mortgage_Pymt_Mode,Fixed_Rate_Term,Source
 2018-04-03,UK,London,The Co-operative Bank,Private,GBP,Bank,Mortgages,Mortgages,_YMF,3 Year Fixed Rate,5000,Offline,,Variable,2.24%,4.20%,,15%,Existing Customers ,Primary Residence,Principal + Interest,3,Bank Website
 2018-04-03,UK,London,The Co-operative Bank,Private,GBP,Bank,Mortgages,Mortgages,_YMF,3 Year Fixed Rate,5000,Offline,,Variable,2.64%,4.30%,,10%,Existing Customers ,Primary Residence,Principal + Interest,3,Bank Website
 2018-04-03,UK,London,The Co-operative Bank,Private,GBP,Bank,Mortgages,Mortgages,_YMF,5 Year Fixed Rate,5000,Offline,,Variable,2.04%,3.60%,,40%,Existing Customers ,Primary Residence,Principal + Interest,5,Bank Website
 2018-04-03,UK,London,The Co-operative Bank,Private,GBP,Bank,Mortgages,Mortgages,_YMF,5 Year Fixed Rate,5000,Offline,,Variable,2.09%,3.60%,,30%,Existing Customers ,Primary Residence,Principal + Interest,5,Bank Website
 2018-04-03,UK,London,The Co-operative Bank,Private,GBP,Bank,Mortgages,Mortgages,_YMF,5 Year Fixed Rate,5000,Offline,,Variable,2.14%,3.70%,,25%,Existing Customers ,Primary Residence,Principal + Interest,5,Bank Website
 2018-04-03,UK,London,The Co-operative Bank,Private,GBP,Bank,Mortgages,Mortgages,_YMF,5 Year Fixed Rate,5000,Offline,,Variable,2.34%,3.90%,,20%,Existing Customers ,Primary Residence,Principal + Interest,5,Bank Website
 2018-04-03,UK,London,The Co-operative Bank,Private,GBP,Bank,Mortgages,Mortgages,_YMF,5 Year Fixed Rate,5000,Offline,,Variable,2.44%,4.00%,,15%,Existing Customers ,Primary Residence,Principal + Interest,5,Bank Website
 2018-04-03,UK,London,The Co-operative Bank,Private,GBP,Bank,Mortgages,Mortgages,_YMF,5 Year Fixed Rate,5000,Offline,,Variable,2.84%,4.10%,,10%,Existing Customers ,Primary Residence,Principal + Interest,5,Bank Website
 2018-04-03,UK,London,The Co-operative Bank,Private,GBP,Bank,Mortgages,Mortgages,_YMF,2 Year Fixed Rate,5000,Offline,,Variable,1.39%,4.40%,,40%,Existing Customers ,Primary Residence,Principal + Interest,2,Bank Website
 2018-04-03,UK,London,The Co-operative Bank,Private,GBP,Bank,Mortgages,Mortgages,_YMF,2 Year Fixed Rate,5000,Offline,,Variable,2.19%,4.50%,,10%,Existing Customers ,Primary Residence,Principal + Interest,2,Bank Website
 2018-04-03,UK,London,The Co-operative Bank,Private,GBP,Bank,Mortgages,Mortgages,_YMF,2 Year Fixed Rate,5000,Offline,,Variable,1.44%,4.30%,,30%,Existing Customers ,Primary Residence,Principal + Interest,2,Bank Website
 2018-04-03,UK,London,The Co-operative Bank,Private,GBP,Bank,Mortgages,Mortgages,_YMF,2 Year Fixed Rate,5000,Offline,,Variable,1.49%,4.30%,,25%,Existing Customers ,Primary Residence,Principal + Interest,2,Bank Website
 2018-04-03,UK,London,The Co-operative Bank,Private,GBP,Bank,Mortgages,Mortgages,_YMF,2 Year Fixed Rate,5000,Offline,,Variable,1.69%,4.40%,,20%,Existing Customers ,Primary Residence,Principal + Interest,2,Bank Website
 2018-04-03,UK,London,The Co-operative Bank,Private,GBP,Bank,Mortgages,Mortgages,_YMF,2 Year Fixed Rate,5000,Offline,,Variable,1.79%,4.40%,,15%,Existing Customers ,Primary Residence,Principal + Interest,2,Bank Website
 2018-04-03,UK,London,The Co-operative Bank,Private,GBP,Bank,Mortgages,Mortgages,_YMF,3 Year Fixed Rate,5000,Offline,,Variable,1.64%,4.10%,,40%,Existing Customers ,Primary Residence,Principal + Interest,3,Bank Website
 2018-04-03,UK,London,The Co-operative Bank,Private,GBP,Bank,Mortgages,Mortgages,_YMF,3 Year Fixed Rate,5000,Offline,,Variable,2.54%,4.40%,,10%,Existing Customers ,Primary Residence,Principal + Interest,3,Bank Website
