Date,Bank_Native_Country,State,Bank_Name,Ticker,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Code,Bank_Product_Name,Minm_Balance,Maxm_Balance,Bank_Offer_Feature,Term_in_Months,Interest_Type,Interest,APY,Source
 2018-04-03,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Savings,_MSBV,Signature Advantage Brokerage,500000,999999,Offline,,Variable,,0.05%,Bank Website
 2018-04-03,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Savings,_MSBV,Signature Advantage Brokerage,1000000,1999999,Offline,,Variable,,0.05%,Bank Website
 2018-04-03,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Savings,_MSBV,Signature Advantage Brokerage,2000000,,Offline,,Variable,,0.05%,Bank Website
 2018-04-03,US,New York,SYNCHRONY,SYF,USD,Bank,Deposits,CD,6MCDF,CD_6-month,2000,,Online,6,Fixed,,1.00%,Bank Website
 2018-04-03,US,New York,SYNCHRONY,SYF,USD,Bank,Deposits,CD,12MCDF,CD_12-month,2000,,Online,12,Fixed,,2.05%,Bank Website
 2018-04-03,US,New York,SYNCHRONY,SYF,USD,Bank,Deposits,CD,36MCDF,CD_36-month,2000,,Online,36,Fixed,,2.25%,Bank Website
 2018-04-03,US,New York,SYNCHRONY,SYF,USD,Bank,Deposits,Savings,_MSBV,Money Market Rates and Terms,,4999,Online,,Variable,,1.05%,Bank Website
 2018-04-03,US,New York,SYNCHRONY,SYF,USD,Bank,Deposits,Savings,_MSBV,Money Market Rates and Terms,5000,24999,Online,,Variable,,1.05%,Bank Website
 2018-04-03,US,New York,SYNCHRONY,SYF,USD,Bank,Deposits,Savings,_MSBV,Money Market Rates and Terms,25000,,Online,,Variable,,1.05%,Bank Website
 2018-04-03,US,New York,SYNCHRONY,SYF,USD,Bank,Deposits,Savings,_MSBV,HYS Rates and Terms,,4999,Online,,Variable,,1.55%,Bank Website
 2018-04-03,US,New York,SYNCHRONY,SYF,USD,Bank,Deposits,Savings,_MSBV,HYS Rates and Terms,5000,24999,Online,,Variable,,1.55%,Bank Website
 2018-04-03,US,New York,SYNCHRONY,SYF,USD,Bank,Deposits,Savings,_MSBV,HYS Rates and Terms,25000,,Online,,Variable,,1.55%,Bank Website
 2018-04-03,US,New York,WELLS FARGO,WFC,USD,Bank,Deposits,Checking,_MCCV,Wells Fargo Everyday Checking,,,Offline,,Variable,,,Bank Website
 2018-04-03,US,New York,WELLS FARGO,WFC,USD,Bank,Deposits,Savings,_MSBV,Wells Fargo Way2Save,0,,Offline,,Variable,0.01%,0.01%,Bank Website
 2018-04-03,US,New York,WELLS FARGO,WFC,USD,Bank,Deposits,Savings,_MSBV,Platinum Savings - Standard Interest,0,99999,Offline,,Variable,0.03%,0.03%,Bank Website
 2018-04-03,US,New York,WELLS FARGO,WFC,USD,Bank,Deposits,Savings,_MSBV,Platinum Savings - Standard Interest,100000,,Offline,,Variable,0.05%,0.05%,Bank Website
 2018-04-03,US,New York,WELLS FARGO,WFC,USD,Bank,Deposits,CD,6MCDF,CD,0,4999,Offline,6,Fixed,0.05%,0.05%,Bank Website
 2018-04-03,US,New York,WELLS FARGO,WFC,USD,Bank,Deposits,CD,6MCDF,CD,5000,9999,Offline,6,Fixed,0.05%,0.05%,Bank Website
 2018-04-03,US,New York,WELLS FARGO,WFC,USD,Bank,Deposits,CD,6MCDF,CD,10000,24999,Offline,6,Fixed,0.05%,0.05%,Bank Website
 2018-04-03,US,New York,WELLS FARGO,WFC,USD,Bank,Deposits,CD,6MCDF,CD,25000,49999,Offline,6,Fixed,0.05%,0.05%,Bank Website
 2018-04-03,US,New York,WELLS FARGO,WFC,USD,Bank,Deposits,CD,6MCDF,CD,50000,99999,Offline,6,Fixed,0.05%,0.05%,Bank Website
 2018-04-03,US,New York,WELLS FARGO,WFC,USD,Bank,Deposits,CD,6MCDF,CD,100000,,Offline,6,Fixed,0.05%,0.05%,Bank Website
 2018-04-03,US,New York,WELLS FARGO,WFC,USD,Bank,Deposits,CD,12MCDF,CD,0,4999,Offline,12,Fixed,0.10%,0.10%,Bank Website
 2018-04-03,US,New York,WELLS FARGO,WFC,USD,Bank,Deposits,CD,12MCDF,CD,5000,9999,Offline,12,Fixed,0.10%,0.10%,Bank Website
 2018-04-03,US,New York,WELLS FARGO,WFC,USD,Bank,Deposits,CD,12MCDF,CD,10000,24999,Offline,12,Fixed,0.10%,0.10%,Bank Website
 2018-04-03,US,New York,WELLS FARGO,WFC,USD,Bank,Deposits,CD,12MCDF,CD,25000,49999,Offline,12,Fixed,0.10%,0.10%,Bank Website
 2018-04-03,US,New York,WELLS FARGO,WFC,USD,Bank,Deposits,CD,12MCDF,CD,50000,99999,Offline,12,Fixed,0.10%,0.10%,Bank Website
 2018-04-03,US,New York,WELLS FARGO,WFC,USD,Bank,Deposits,CD,12MCDF,CD,100000,,Offline,12,Fixed,0.10%,0.10%,Bank Website
 2018-04-03,US,New York,ALLY,ALLY,USD,Bank,Deposits,Savings,_MSBV,Savings,0,,Online,,Fixed,,1.45%,bankrate.com
 2018-04-03,US,New York,ALLY,ALLY,USD,Bank,Deposits,CD,36MCDF,CD,"25,000",,Online,36,Fixed,,2.10%,bankrate.com
 2018-04-03,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Deposits,Savings,_MSBV,Savings,100,,Offline,,Fixed,,0.03%,bankrate.com
 2018-04-03,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Deposits,CD,36MCDF,CD,"1,000",,Offline,36,Fixed,,0.55%,bankrate.com
 2018-04-03,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Deposits,CD,12MCDF,CD,"1,000",,Offline,12,Fixed,,0.05%,bankrate.com
 2018-04-03,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Deposits,Checking,_MCCV,Checkings,,,Offline,,Fixed,,0.01%,bankrate.com
 2018-04-03,US,New York,CAPITAL ONE,COF,USD,Bank,Deposits,CD,36MCDF,CD,0,,Online,36,Fixed,,2.30%,bankrate.com
 2018-04-03,US,New York,CAPITAL ONE,COF,USD,Bank,Deposits,CD,12MCDF,CD,0,,Online,12,Fixed,,2.05%,bankrate.com
 2018-04-03,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,Savings,_MSBV,Moneymarket,100,,Offline,,Fixed,,0.04%,bankrate.com
 2018-04-03,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,CD,36MCDF,CD,500,,Offline,36,Fixed,,0.70%,bankrate.com
 2018-04-03,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,CD,12MCDF,CD,500,,Offline,12,Fixed,,0.25%,bankrate.com
 2018-04-03,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,CD,6MCDF,CD,500,,Offline,6,Fixed,,0.07%,bankrate.com
 2018-04-03,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,Checking,_MCCV,Checkings,,,Offline,,Fixed,,0.01%,bankrate.com
 2018-04-03,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Deposits,Savings,_MSBV,Savings,25,,Offline,,Fixed,,0.01%,bankrate.com
 2018-04-03,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Deposits,Checking,_MCCV,Checkings,,,Offline,,Fixed,,0.01%,bankrate.com
 2018-04-03,US,New York,SYNCHRONY,SYF,USD,Bank,Deposits,Savings,_MSBV,Savings,0,,Online,,Fixed,,1.55%,bankrate.com
 2018-04-03,US,New York,SYNCHRONY,SYF,USD,Bank,Deposits,CD,36MCDF,CD,"2,000",,Online,36,Fixed,,2.25%,bankrate.com
 2018-04-03,US,New York,SYNCHRONY,SYF,USD,Bank,Deposits,CD,12MCDF,CD,"2,000",,Online,12,Fixed,,2.05%,bankrate.com
 2018-04-03,US,New York,ALLY,ALLY,USD,Bank,Deposits,Savings,_MSBV,Online Savings Account,,,Online,,Fixed,,1.45%,DepositsAccount.com
 2018-04-03,US,New York,ALLY,ALLY,USD,Bank,Deposits,Checking,_MCCV,Interest Checking Account,15000,,Online,,Fixed,,0.60%,DepositsAccount.com
 2018-04-03,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Deposits,Savings,_MSBV,Rewards Savings,,,Offline,,Fixed,,0.03%,DepositsAccount.com
 2018-04-03,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Deposits,Checking,_MCCV,Bank of America Interest Checking,,,Offline,,Fixed,,0.01%,DepositsAccount.com
 2018-04-03,US,New York,CAPITAL ONE,COF,USD,Bank,Deposits,Savings,_MSBV,360 Savings Account,,,Offline,,Fixed,,1.00%,DepositsAccount.com
 2018-04-03,US,New York,CAPITAL ONE,COF,USD,Bank,Deposits,Checking,_MCCV,360 Checking,,,Offline,,Fixed,,0.20%,DepositsAccount.com
 2018-04-03,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Deposits,Savings,_MSBV,Chase Premier Savings - Standard,,,Offline,,Fixed,,0.01%,DepositsAccount.com
 2018-04-03,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Deposits,Checking,_MCCV,Chase Premier Platinum Checking,,,Offline,,Fixed,,0.01%,DepositsAccount.com
 2018-04-03,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,Savings,_MSBV,Standard Savings,,,Offline,,Fixed,,0.01%,DepositsAccount.com
 2018-04-03,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,Checking,_MCCV,Performance Interest Checking,2000,,Offline,,Fixed,,0.01%,DepositsAccount.com
 2018-04-03,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Checking,_MCCV,Select Checking,,,Offline,,Fixed,,0.01%,DepositsAccount.com
 2018-04-03,US,New York,SYNCHRONY,SYF,USD,Bank,Deposits,Savings,_MSBV,High Yield Savings,,,Online,,Fixed,,1.55%,DepositsAccount.com
 2018-04-03,US,New York,WELLS FARGO,WFC,USD,Bank,Deposits,Savings,_MSBV,Platinum Savings - Standard Interest Rate,,,Offline,,Fixed,,0.01%,DepositsAccount.com
 2018-04-03,US,New York,WELLS FARGO,WFC,USD,Bank,Deposits,Checking,_MCCV,Preferred Checking,,,Offline,,Fixed,,0.01%,DepositsAccount.com
 2018-04-03,US,New York,ALLY,ALLY,USD,Bank,Deposits,CD,12MCDF,High Yield CD,25000,,Online,12,Fixed,,2.00%,nerdwallet.com
 2018-04-03,US,New York,ALLY,ALLY,USD,Bank,Deposits,CD,12MCDF,High Yield CD,5000,,Online,12,Fixed,,1.85%,nerdwallet.com
 2018-04-03,US,New York,ALLY,ALLY,USD,Bank,Deposits,CD,6MCDF,High Yield CD,25000,,Online,6,Fixed,,1.75%,nerdwallet.com
 2018-04-03,US,New York,ALLY,ALLY,USD,Bank,Deposits,CD,6MCDF,High Yield CD,5000,,Online,6,Fixed,,1.60%,nerdwallet.com
 2018-04-03,US,New York,ALLY,ALLY,USD,Bank,Deposits,CD,6MCDF,High Yield CD,1,,Online,6,Fixed,,1.50%,nerdwallet.com
 2018-04-03,US,New York,ALLY,ALLY,USD,Bank,Deposits,Checking,_MCCV,Interest Checking Account,,,Online,,Fixed,,,nerdwallet.com
 2018-04-03,US,New York,ALLY,ALLY,USD,Bank,Deposits,Savings,_MSBV,Online Savings Account,1,,Online,,Fixed,,1.45%,nerdwallet.com
 2018-04-03,US,New York,CAPITAL ONE,COF,USD,Bank,Deposits,CD,36MCDF,360 CD,1,,Offline,36,Fixed,,2.30%,nerdwallet.com
 2018-04-03,US,New York,CAPITAL ONE,COF,USD,Bank,Deposits,CD,12MCDF,360 CD,1,,Offline,12,Fixed,,2.05%,nerdwallet.com
 2018-04-03,US,New York,CAPITAL ONE,COF,USD,Bank,Deposits,Savings,_MSBV,360 Money Market Account,10000,,Online,,Fixed,,1.50%,nerdwallet.com
 2018-04-03,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,Checking,_MCCV,Access Account,1500,,Offline,,Fixed,,,nerdwallet.com
 2018-04-03,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,Checking,_MCCV,Basic Checking,0,,Offline,,Fixed,,,nerdwallet.com
 2018-04-03,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,Checking,_MCCV,Priority Checking,50000,,Offline,,Fixed,,,nerdwallet.com
 2018-04-03,US,New York,SYNCHRONY,SYF,USD,Bank,Deposits,CD,36MCDF,Certificate of Deposit,2000,,Online,36,Fixed,,2.25%,nerdwallet.com
 2018-04-03,US,New York,SYNCHRONY,SYF,USD,Bank,Deposits,CD,12MCDF,Certificate of Deposit,2000,,Online,12,Fixed,,2.05%,nerdwallet.com
 2018-04-03,US,New York,SYNCHRONY,SYF,USD,Bank,Deposits,Savings,_MSBV,High Yield Savings Account,1,,Online,,Fixed,,1.55%,nerdwallet.com
