Date,Bank_Native_Country,State,Bank_Name,Ticker,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Code,Bank_Product_Name,Min_Loan_Amount,Bank_Offer_Feature,Term (Y),Interest_Type,Interest,APRC,Mortgage_Loan_Amt,Mortgage_Down_Payment,Mortgage_Category,Mortgage_Reason,Mortgage_Pymt_Mode,Fixed_Rate_Term
 2018-04-03,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,25YMV,3 Year Fixed LTV <=60%,,Offline,25.0,Variable,3.000%,3.700%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,3.0
 2018-04-03,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,25YMV,5 Year Fixed LTV <=60%,,Offline,25.0,Variable,3.000%,3.600%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0
 2018-04-03,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,25YMV,10 Year Fixed LTV <=60%,,Offline,25.0,Variable,3.300%,3.500%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,10.0
 2018-04-03,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,25YMV,Variable (LTV <=60%),,Offline,25.0,Variable,3.900%,4.000%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,
 2018-04-03,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,25YMV,1 Year Fixed LTV <=60%,,Offline,25.0,Variable,3.000%,3.900%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,1.0
 2018-04-03,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,25YMV,2 Year Fixed LTV <=60%,,Offline,25.0,Variable,3.000%,3.800%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0
 2018-04-03,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,25YMV,3 Year Fixed LTV <=60%,,Offline,25.0,Variable,3.000%,3.700%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,3.0
 2018-04-03,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,25YMV,5 Year Fixed LTV <=60%,,Offline,25.0,Variable,3.000%,3.600%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0
 2018-04-03,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,25YMV,10 Year Fixed LTV <=60%,,Offline,25.0,Variable,3.300%,3.500%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,10.0
 2018-04-03,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,25YMV,Variable (LTV <=60%),,Offline,25.0,Variable,3.900%,4.000%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,
 2018-04-03,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,25YMV,1 Year Fixed LTV <=60%,,Offline,25.0,Variable,3.000%,3.900%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,1.0
 2018-04-03,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,25YMV,2 Year Fixed LTV <=60%,,Offline,25.0,Variable,3.000%,3.800%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0
 2018-04-03,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,25YMV,3 Year Fixed LTV <=60%,,Offline,25.0,Variable,3.000%,3.700%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,3.0
 2018-04-03,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,25YMV,5 Year Fixed LTV <=60%,,Offline,25.0,Variable,3.000%,3.600%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0
 2018-04-03,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,25YMV,10 Year Fixed LTV <=60%,,Offline,25.0,Variable,3.300%,3.500%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,10.0
 2018-04-03,UK,London,Bank of Ireland,BIRG,GBP,Bank,Mortgages,Mortgages,25YMV,Variable (LTV <=60%),,Offline,25.0,Variable,3.900%,4.000%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,
 2018-04-03,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,10YMV,2 Year Fixed,,Offline,10.0,Variable,1.5%,3.4%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2.0
 2018-04-03,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,10YMV,5 Year Fixed,,Offline,10.0,Variable,2.1%,2.9%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5.0
 2018-04-03,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,10YMV,2 Year Fixed,,Offline,10.0,Variable,1.5%,3.2%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0
 2018-04-03,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,10YMV,5 Year Fixed,,Offline,10.0,Variable,2.1%,2.7%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0
 2018-04-03,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,10YMV,2 Year Fixed,,Offline,10.0,Variable,1.5%,3.2%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0
 2018-04-03,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,15YMV,2 Year Fixed,,Offline,15.0,Variable,1.5%,3.6%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2.0
 2018-04-03,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,15YMV,5 Year Fixed,,Offline,15.0,Variable,2.1%,3.2%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5.0
 2018-04-03,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,15YMV,2 Year Fixed,,Offline,15.0,Variable,1.5%,3.5%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0
 2018-04-03,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,15YMV,2 Year Fixed,,Offline,15.0,Variable,1.5%,3.4%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0
 2018-04-03,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,20YMV,2 Year Fixed,,Offline,20.0,Variable,1.5%,3.7%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2.0
 2018-04-03,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,20YMV,5 Year Fixed,,Offline,20.0,Variable,2.1%,3.3%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5.0
 2018-04-03,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,20YMV,2 Year Fixed,,Offline,20.0,Variable,1.5%,3.6%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0
 2018-04-03,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,20YMV,5 Year Fixed,,Offline,20.0,Variable,2.1%,3.2%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0
 2018-04-03,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,20YMV,2 Year Fixed,,Offline,20.0,Variable,1.5%,3.6%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0
 2018-04-03,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,30YMV,2 Year Fixed,,Offline,30.0,Variable,1.5%,3.8%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2.0
 2018-04-03,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,30YMV,5 Year Fixed,,Offline,30.0,Variable,2.1%,3.5%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5.0
 2018-04-03,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,30YMV,2 Year Fixed,,Offline,30.0,Variable,1.5%,3.7%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0
 2018-04-03,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,30YMV,5 Year Fixed,,Offline,30.0,Variable,2.1%,3.4%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0
 2018-04-03,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,30YMV,2 Year Fixed,,Offline,30.0,Variable,1.5%,3.7%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMV,2 Year Discounted Standard Variable Rate(SVR Minus 2.81%) ,,Offline,30.0,Variable,2.140%,4.600%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMV,2 Year Discount Standard Variable Rate - Fee Offer (SVR Minus 2.31%) ,,Offline,30.0,Variable,2.640%,4.600%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMV,2 Year Fixed Rate,,Offline,30.0,Variable,1.890%,4.600%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMV,2 Year Fixed Rate - Fee Offer,,Offline,30.0,Variable,2.640%,4.600%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMV,2 Year Fixed Rate Buy To Let ,,Offline,30.0,Variable,4.790%,5.500%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMV,5 Year Fixed Rate,,Offline,30.0,Variable,2.690%,4.200%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMV,5 Year Fixed Rate - Fee Offer,,Offline,30.0,Variable,3.040%,4.200%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMV,5 Year Fixed Rate Buy To Let ,,Offline,30.0,Variable,4.990%,5.500%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMV,Offset 2 Year Discount (OVR Minus 2.01%) ,,Offline,30.0,Variable,2.940%,4.800%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMV,Offset Variable Investment Housing Loan Buy To Let,,Offline,30.0,Variable,5.350%,5.600%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMV,2 Year Discounted Standard Variable Rate(SVR Minus 2.81%) ,,Offline,30.0,Variable,2.140%,4.600%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMV,2 Year Discount Standard Variable Rate - Fee Offer (SVR Minus 2.31%) ,,Offline,30.0,Variable,2.640%,4.600%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMV,2 Year Fixed Rate,,Offline,30.0,Variable,1.890%,4.600%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMV,2 Year Fixed Rate - Fee Offer,,Offline,30.0,Variable,2.640%,4.600%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMV,2 Year Fixed Rate Buy To Let ,,Offline,30.0,Variable,4.790%,5.500%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMV,5 Year Fixed Rate,,Offline,30.0,Variable,2.690%,4.200%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMV,5 Year Fixed Rate - Fee Offer,,Offline,30.0,Variable,3.040%,4.200%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMV,5 Year Fixed Rate Buy To Let ,,Offline,30.0,Variable,4.990%,5.500%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMV,Offset 2 Year Discount (OVR Minus 2.01%) ,,Offline,30.0,Variable,2.940%,4.800%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMV,Offset Variable Investment Housing Loan Buy To Let,,Offline,30.0,Variable,5.350%,5.600%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMV,2 Year Discounted Standard Variable Rate(SVR Minus 2.81%) ,,Offline,30.0,Variable,2.140%,4.600%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMV,2 Year Discount Standard Variable Rate - Fee Offer (SVR Minus 2.31%) ,,Offline,30.0,Variable,2.640%,4.600%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMV,2 Year Fixed Rate,,Offline,30.0,Variable,1.890%,4.600%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMV,2 Year Fixed Rate - Fee Offer,,Offline,30.0,Variable,2.640%,4.600%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMV,2 Year Fixed Rate Buy To Let ,,Offline,30.0,Variable,4.790%,5.500%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMV,5 Year Fixed Rate,,Offline,30.0,Variable,2.690%,4.200%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMV,5 Year Fixed Rate - Fee Offer,,Offline,30.0,Variable,3.040%,4.200%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMV,5 Year Fixed Rate Buy To Let ,,Offline,30.0,Variable,4.990%,5.500%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMV,Offset 2 Year Discount (OVR Minus 2.01%) ,,Offline,30.0,Variable,2.940%,4.800%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMV,Offset Variable Investment Housing Loan Buy To Let,,Offline,30.0,Variable,5.350%,5.600%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,2 Year Discounted Standard Variable Rate(SVR Minus 2.81%) ,,Offline,10.0,Variable,2.140%,4.600%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,2 Year Discount Standard Variable Rate - Fee Offer (SVR Minus 2.31%) ,,Offline,10.0,Variable,2.640%,4.600%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,2 Year Fixed Rate,,Offline,10.0,Variable,1.890%,4.600%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,2 Year Fixed Rate - Fee Offer,,Offline,10.0,Variable,2.640%,4.600%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,2 Year Fixed Rate Buy To Let ,,Offline,10.0,Variable,4.790%,5.500%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,5 Year Fixed Rate,,Offline,10.0,Variable,2.690%,4.200%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,5 Year Fixed Rate - Fee Offer,,Offline,10.0,Variable,3.040%,4.200%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,5 Year Fixed Rate Buy To Let ,,Offline,10.0,Variable,4.990%,5.500%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,Offset 2 Year Discount (OVR Minus 2.01%) ,,Offline,10.0,Variable,2.940%,4.800%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,Offset Variable Investment Housing Loan Buy To Let,,Offline,10.0,Variable,5.350%,5.600%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,2 Year Discounted Standard Variable Rate(SVR Minus 2.81%) ,,Offline,10.0,Variable,2.140%,4.600%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,2 Year Discount Standard Variable Rate - Fee Offer (SVR Minus 2.31%) ,,Offline,10.0,Variable,2.640%,4.600%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,2 Year Fixed Rate,,Offline,10.0,Variable,1.890%,4.600%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,2 Year Fixed Rate - Fee Offer,,Offline,10.0,Variable,2.640%,4.600%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,2 Year Fixed Rate Buy To Let ,,Offline,10.0,Variable,4.790%,5.500%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,5 Year Fixed Rate,,Offline,10.0,Variable,2.690%,4.200%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,5 Year Fixed Rate - Fee Offer,,Offline,10.0,Variable,3.040%,4.200%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,5 Year Fixed Rate Buy To Let ,,Offline,10.0,Variable,4.990%,5.500%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,Offset 2 Year Discount (OVR Minus 2.01%) ,,Offline,10.0,Variable,2.940%,4.800%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,Offset Variable Investment Housing Loan Buy To Let,,Offline,10.0,Variable,5.350%,5.600%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,2 Year Discounted Standard Variable Rate(SVR Minus 2.81%) ,,Offline,10.0,Variable,2.140%,4.600%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,2 Year Discount Standard Variable Rate - Fee Offer (SVR Minus 2.31%) ,,Offline,10.0,Variable,2.640%,4.600%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,2 Year Fixed Rate,,Offline,10.0,Variable,1.890%,4.600%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,2 Year Fixed Rate - Fee Offer,,Offline,10.0,Variable,2.640%,4.600%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,2 Year Fixed Rate Buy To Let ,,Offline,10.0,Variable,4.790%,5.500%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,5 Year Fixed Rate,,Offline,10.0,Variable,2.690%,4.200%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,5 Year Fixed Rate - Fee Offer,,Offline,10.0,Variable,3.040%,4.200%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,5 Year Fixed Rate Buy To Let ,,Offline,10.0,Variable,4.990%,5.500%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,Offset 2 Year Discount (OVR Minus 2.01%) ,,Offline,10.0,Variable,2.940%,4.800%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,Offset Variable Investment Housing Loan Buy To Let,,Offline,10.0,Variable,5.350%,5.600%,360000 ,20%,New Purchase,Primary Residence,Principal + Interest,
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,15YMV,2 Year Discounted Standard Variable Rate(SVR Minus 2.81%) ,,Offline,15.0,Variable,2.140%,4.600%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,15YMV,2 Year Discount Standard Variable Rate - Fee Offer (SVR Minus 2.31%) ,,Offline,15.0,Variable,2.640%,4.600%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,15YMV,2 Year Fixed Rate,,Offline,15.0,Variable,1.890%,4.600%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,15YMV,2 Year Fixed Rate - Fee Offer,,Offline,15.0,Variable,2.640%,4.600%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,15YMV,2 Year Fixed Rate Buy To Let ,,Offline,15.0,Variable,4.790%,5.500%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,15YMV,5 Year Fixed Rate,,Offline,15.0,Variable,2.690%,4.200%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,15YMV,5 Year Fixed Rate - Fee Offer,,Offline,15.0,Variable,3.040%,4.200%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,15YMV,5 Year Fixed Rate Buy To Let ,,Offline,15.0,Variable,4.990%,5.500%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,5.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,15YMV,Offset 2 Year Discount (OVR Minus 2.01%) ,,Offline,15.0,Variable,2.940%,4.800%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,15YMV,Offset Variable Investment Housing Loan Buy To Let,,Offline,15.0,Variable,5.350%,5.600%,72000 ,20%,New Purchase,Primary Residence,Principal + Interest,
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,15YMV,2 Year Discounted Standard Variable Rate(SVR Minus 2.81%) ,,Offline,15.0,Variable,2.140%,4.600%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,15YMV,2 Year Discount Standard Variable Rate - Fee Offer (SVR Minus 2.31%) ,,Offline,15.0,Variable,2.640%,4.600%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,15YMV,2 Year Fixed Rate,,Offline,15.0,Variable,1.890%,4.600%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,15YMV,2 Year Fixed Rate - Fee Offer,,Offline,15.0,Variable,2.640%,4.600%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0
 2018-04-03,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,15YMV,2 Year Fixed Rate Buy To Let ,,Offline,15.0,Variable,4.790%,5.500%,216000 ,20%,New Purchase,Primary Residence,Principal + Interest,2.0
